19:22:31.753 INFO (Entity.java:228) Table feed_info was missing but it is not required.
19:22:31.753 INFO (GTFSFeed.java:90) Feed ID is undefined.
19:22:31.753 INFO (GTFSFeed.java:92) Feed ID is 'null'.
19:22:31.753 INFO (Entity.java:232) Loading GTFS table agency from agency.txt
19:22:31.754 INFO (Entity.java:228) Table calendar was missing but it is not required.
19:22:31.754 INFO (Entity.java:232) Loading GTFS table calendar_dates from calendar_dates.txt
19:22:31.814 INFO (Entity.java:228) Table fare_attributes was missing but it is not required.
19:22:31.814 INFO (Entity.java:228) Table fare_rules was missing but it is not required.
19:22:31.814 INFO (Entity.java:232) Loading GTFS table routes from routes.txt
19:22:31.825 INFO (Entity.java:232) Loading GTFS table shapes from shapes.txt
19:22:33,202 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:33,204 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:33,204 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:35.420 INFO (Entity.java:240) Record number 500.0k
19:22:37.788 INFO (Entity.java:232) Loading GTFS table stops from stops.txt
19:22:37.861 INFO (Entity.java:228) Table transfers was missing but it is not required.
19:22:37.861 INFO (Entity.java:232) Loading GTFS table trips from trips.txt
19:22:37.987 INFO (Entity.java:228) Table frequencies was missing but it is not required.
19:22:37.988 INFO (Entity.java:232) Loading GTFS table stop_times from stop_times.txt
19:22:43.060 INFO (Entity.java:240) Record number 500.0k
19:22:45.374 INFO (Entity.java:240) Record number 1.0M
19:22:47.922 INFO (Entity.java:240) Record number 1.5M
19:22:50.381 INFO (GTFSFeed.java:105) 0 errors
19:22:50,382 INFO  ~ GtfsImporter: importing agencies...
19:25:06,970 WARN  ~ Two stops on trip pattern ce2fd22a-acfd-4b0a-b7f2-8ea9c4e8a990 map to same point on shape
19:25:06,970 WARN  ~ Two stops on trip pattern ce2fd22a-acfd-4b0a-b7f2-8ea9c4e8a990 map to same point on shape
19:25:07,196 INFO  ~ Fixed 55 / 73 stops after first round for trip pattern 426b0ab0-3833-428c-a97c-35770f03e29c (SHADY GROVE STATION) on route 122a3499-08c1-4bed-a227-fb302e868090
19:25:07,328 INFO  ~ Fixed 12 / 35 stops after first round for trip pattern 66af4e78-99e6-4931-9091-994e725a871e (MINNESOTA AVE STATION) on route a1be7d1a-0fc1-4cfc-96ff-06929d1ff313
19:25:07,337 WARN  ~ Shape dist traveled past end of shape, was 9277.151317469457, expected max 9277.151317469457, clamping
19:25:07,340 INFO  ~ Fixed 8 / 8 stops after first round for trip pattern ad29b52e-19be-42f9-92a8-d19e9d71da31 (GLENMONT) on route 675d11b4-e400-4c17-9a72-b1b3ace62d85
19:25:07,523 INFO  ~ Fixed 51 / 70 stops after first round for trip pattern 8fc13eb5-3dc7-42f9-a184-2ebde796b89d (IVY CITY - RIGGS PARK) on route 7868ee47-1e7d-44ab-92ba-fc6237b37221
19:25:07,619 INFO  ~ Fixed 23 / 26 stops after first round for trip pattern 39f2dd89-24a1-45cd-b1a0-004dd68b873f (COLLEGE PARK STATION) on route 90ca55d7-51e2-4eb6-b4a1-a96222ec6732
19:25:07,698 INFO  ~ Fixed 39 / 41 stops after first round for trip pattern 85b9535c-80ea-4cb0-8cf6-30258d1a0ed6 (N V C C - ANNANDALE) on route 6b590aed-439e-4e69-b2ca-ab1dbdb48894
19:25:07,885 INFO  ~ Fixed 46 / 66 stops after first round for trip pattern 0dc3517d-3a3e-42d4-be78-6c0d8153f3fb (SILVER SPRING STATION) on route c6d0a86c-47d0-4320-b863-fe033b532537
19:25:07,907 INFO  ~ Loaded 42000 / 49539 trips
19:25:08,121 INFO  ~ Fixed 55 / 67 stops after first round for trip pattern 13f53a7a-8f6b-4036-953d-dcdb0ab45fea (CAMP SPRINGS) on route d0547e0f-e3b1-4c3e-8b34-0ff080071666
19:25:08,212 INFO  ~ Fixed 46 / 54 stops after first round for trip pattern 950fd85d-7e96-4d90-8337-9fc299306466 (TENLEYTOWN STATION) on route f3d72c79-3002-47d3-bcfc-224667dc88a3
19:25:08,233 INFO  ~ Fixed 17 / 18 stops after first round for trip pattern 28567d8d-fd2b-4e62-a7a6-004bb102b605 (PENTAGON) on route 7872a5fa-09ab-45d9-a140-f6c74e80eba2
19:25:08,289 INFO  ~ Fixed 21 / 26 stops after first round for trip pattern 1214f462-5340-4e6e-bf16-bbd1a985fb55 (SILVER SPRING STATION) on route 008ddbb6-73a5-4bc4-b10e-a4f5f1e4c512
19:25:08,409 INFO  ~ Fixed 35 / 53 stops after first round for trip pattern 822fb431-1f37-4b24-918b-07166fe5aff5 (SILVER SPRING STATION) on route c6d0a86c-47d0-4320-b863-fe033b532537
19:25:08,435 INFO  ~ Fixed 18 / 19 stops after first round for trip pattern df9c0903-5b8a-4e70-82a6-1d24a9fd1e52 (BARCROFT) on route edea9de0-4066-4bb3-85e2-59e4f82470b5
19:25:08,523 INFO  ~ Fixed 36 / 41 stops after first round for trip pattern 6f80133b-18a6-4af9-91ec-7970a84f12d2 (BROOKLAND STATION) on route 27775e9f-d642-473e-aaba-197e85370831
19:25:08,561 INFO  ~ Fixed 12 / 12 stops after first round for trip pattern d8995b65-7037-437d-a2ce-4616488e63f5 (POTOMAC AVE/SKYLAND) on route b9eacd9b-e7a3-479e-97ee-53ec36b85c6f
19:25:08,639 INFO  ~ Fixed 16 / 25 stops after first round for trip pattern bc22e64c-83bd-480e-9fbf-798546fb8c07 (SUITLAND STATION) on route d30d2ccc-a9d5-45bb-8c38-af100dcea94d
19:25:08,664 INFO  ~ Fixed 4 / 7 stops after first round for trip pattern 27832b1d-5661-4a04-88d8-73e5db306167 (SILVER SPRING STATION) on route 008ddbb6-73a5-4bc4-b10e-a4f5f1e4c512
19:25:08,686 INFO  ~ Fixed 24 / 25 stops after first round for trip pattern 8329fedd-4364-46ec-931f-6861340b36dc (NAYLOR & GOOD HOPE) on route e2b733bd-b058-4f8c-a816-ff56f35888ec
19:25:08,841 INFO  ~ Fixed 34 / 41 stops after first round for trip pattern fabed13f-0120-4c00-b745-fa72af44e0a8 (PENTAGON) on route 7f23592a-f298-4242-ac14-390ddd2c1573
19:25:08,888 WARN  ~ Stop is more than 1km from its shape, using straight-line distances
19:25:08,984 INFO  ~ Fixed 24 / 31 stops after first round for trip pattern 44084cd5-9351-4b25-a30a-0ee438b767a0 (SILVER SPRING STATION) on route d3a223e2-28ab-47f0-a4ff-88b303ce425a
19:25:09,151 INFO  ~ Fixed 53 / 60 stops after first round for trip pattern 34c96431-3685-4545-b7d6-1e4dab428c50 (ANNANDALE VIA COLUMBIA PIKE) on route e3b98b33-3619-4c54-a8e5-aee7d093038f
19:25:09,201 INFO  ~ Fixed 11 / 15 stops after first round for trip pattern 5f55fd86-61ac-4bf5-a21e-44df3fcf538d (FRANKLIN SQUARE) on route 6cd1d938-a1fe-43e1-a664-6af55927003c
19:25:09,408 INFO  ~ Fixed 56 / 72 stops after first round for trip pattern 90f87b81-808e-4316-b799-32de1efd0c19 (MONTGOMERY MEDICAL CENTER) on route 2a6ae91c-d592-450c-b420-c080d4c48ece
19:25:09,605 INFO  ~ Fixed 29 / 34 stops after first round for trip pattern 8543bf24-5231-452d-bcd9-c5fb30fd8c3f (PENTAGON) on route ba56f8fe-ca6b-487a-97bb-d7f58c8216ae
19:25:09,730 INFO  ~ Fixed 41 / 48 stops after first round for trip pattern 99228929-5ead-4138-a18b-ec63186a1363 (FARRAGUT SQUARE) on route 14c5f730-3636-4ce3-a4bb-0734164faf9b
19:25:09,869 INFO  ~ Fixed 42 / 46 stops after first round for trip pattern 578bafde-4ca0-445e-bfcf-42d9329251c8 (GEORGE MASON UNIVERSITY) on route 7f23592a-f298-4242-ac14-390ddd2c1573
19:25:10,070 INFO  ~ Fixed 53 / 63 stops after first round for trip pattern 4653d48d-73cd-405a-8241-c490b636227d (BOWIE PARK & RIDE) on route ef580214-561e-4e5e-96ae-9fc8dc37cd6e
19:25:10,078 INFO  ~ Fixed 2 / 2 stops after first round for trip pattern 2735bd09-4ea7-4a0a-b5f7-db0f3e007e52 (MARK CENTER) on route 4004ab90-81a0-46f1-8332-0c5f2e012e42
19:25:10,166 INFO  ~ Fixed 41 / 43 stops after first round for trip pattern 224e62ad-fe46-4d82-b097-0f70c66e3dad (NEW CARROLLTON STATION) on route 731ba8e4-d838-43fb-856e-6d60c9f473dc
19:25:10,249 INFO  ~ Fixed 39 / 43 stops after first round for trip pattern 87f3f100-f359-401e-a0df-8d4da23825a8 (BROOKLAND STATION) on route 27775e9f-d642-473e-aaba-197e85370831
19:25:10,328 INFO  ~ Fixed 13 / 13 stops after first round for trip pattern 0c677a7c-50f6-4574-90de-43e494d803d6 (GEORGETOWN) on route aea7f134-2589-49cc-adc6-319ed9f3524e
19:25:10,493 INFO  ~ Fixed 55 / 64 stops after first round for trip pattern 7aec0f71-e879-4ac2-93dc-7e53cf6f6266 (FORT TOTTEN) on route f8346fd3-2fb8-4e48-8348-82039c822708
19:25:10,728 WARN  ~ Stop is more than 1km from its shape, using straight-line distances
19:25:10,738 INFO  ~ Loaded 43000 / 49539 trips
19:25:10,799 INFO  ~ Fixed 16 / 20 stops after first round for trip pattern 2419c98f-02f2-4e7d-b3e6-301824a6dd3e (SPRINGFIELD) on route ef8584c7-14c7-40c2-9de1-28bb19e149ee
19:25:10,991 INFO  ~ Fixed 53 / 72 stops after first round for trip pattern 83cd9a6d-a11a-49ae-88fe-45e05016749d (IVY CITY - RIGGS PARK) on route 7868ee47-1e7d-44ab-92ba-fc6237b37221
19:25:11,090 INFO  ~ Fixed 26 / 37 stops after first round for trip pattern 5082322d-fd4d-4c56-b1a4-5247e3c066fc (NEW CARROLLTON STATION) on route 47e747f8-fee2-4376-9d7c-fc55b29c8ba6
19:25:11,117 INFO  ~ Fixed 22 / 24 stops after first round for trip pattern 8452d799-982b-42d8-9bfb-597508ade32c (GLOVER PARK) on route 6537941e-d965-4717-8c3e-a61daa69e249
19:25:11,319 INFO  ~ Fixed 55 / 66 stops after first round for trip pattern bf141792-1456-474c-adce-b0196ec4f56a (ROCKVILLE STATION) on route f655616f-684e-48aa-a1a9-0a3a7ad02ea5
19:25:11,320 WARN  ~ Shape dist traveled past end of shape, was 25379.3429435969, expected max 25379.3429435969, clamping
19:25:11,800 INFO  ~ Fixed 55 / 58 stops after first round for trip pattern d88fe039-3f82-4bf7-be1b-440d9b7608e9 (GREENBELT STATION) on route 731ba8e4-d838-43fb-856e-6d60c9f473dc
19:25:11,899 INFO  ~ Fixed 37 / 47 stops after first round for trip pattern e1cce083-325c-4de5-a482-50ca0cfb9ff9 (IVY CITY) on route 7dac992e-f54b-40c6-86fe-0f57adf5d3f7
19:25:12,042 INFO  ~ Fixed 48 / 59 stops after first round for trip pattern eef3c56c-1a59-4a2a-96d8-f25202755762 (L'ENFANT PLAZA STATION) on route c9fc83e7-760f-4a2a-b282-5b459887a9c5
19:25:12,157 INFO  ~ Fixed 30 / 36 stops after first round for trip pattern 6595d8f7-f350-42d4-b251-17c0ecdd776b (VIENNA STATION) on route a5bb8f3b-7bff-410a-aed2-d2ca5d502ffa
19:25:12,272 INFO  ~ Fixed 37 / 49 stops after first round for trip pattern fedb2905-ef8d-4afa-a52e-5dbeff38e607 (FRANKLIN SQUARE) on route 086b1b16-ba61-442d-a3f0-ea7e870a00ce
19:25:12,354 INFO  ~ Fixed 30 / 37 stops after first round for trip pattern e81d4298-3c1a-45a8-9f0b-55089245de88 (MT RAINIER) on route 58d609ad-3e9b-4025-b9da-335006b884a4
19:25:12,355 WARN  ~ Shape dist traveled past end of shape, was 9425.584507668782, expected max 9425.584507668782, clamping
19:25:12,356 WARN  ~ Shape dist traveled past end of shape, was 9425.584507668782, expected max 9425.584507668782, clamping
19:25:12,409 INFO  ~ Fixed 24 / 36 stops after first round for trip pattern 7db5ad42-f1cc-4577-a533-49901bb72f5f (14TH & BUCHANAN) on route 64c68e09-196c-4802-a5aa-96fed484b3fe
19:25:12,411 WARN  ~ Shape dist traveled past end of shape, was 9833.583128196287, expected max 9833.583128196287, clamping
19:25:12,444 INFO  ~ Fixed 15 / 17 stops after first round for trip pattern 30077c28-2d39-4f44-85f4-18fce752aba1 (MCPHERSON SQUARE) on route 3e85c470-b37c-4b75-b57f-52192c172920
19:25:12,534 INFO  ~ Fixed 31 / 40 stops after first round for trip pattern 6570d83f-22ab-4431-a67f-aa2d819c5594 (BRANCH AVE STATION) on route b9ed926b-700f-48d2-bfa1-9327158a9be5
19:25:12,634 INFO  ~ Fixed 28 / 32 stops after first round for trip pattern 6e00a9c1-ec8a-4200-90b6-089a20b53562 (SKYLINE CITY) on route 9062c900-b5d2-4472-a301-5eb227ebfd66
19:25:12,635 WARN  ~ Shape dist traveled past end of shape, was 11039.6857845148, expected max 11039.6857845148, clamping
19:25:12,743 INFO  ~ Fixed 48 / 52 stops after first round for trip pattern 01ac3f70-2165-4db2-8d85-f0f137005ed1 (BUREAU OF ENGRAVING) on route 263774df-c4d3-489d-ab2a-08facc5eb14a
19:25:12,744 WARN  ~ Shape dist traveled past end of shape, was 15175.535735677058, expected max 15175.535735677058, clamping
19:25:12,869 INFO  ~ Fixed 41 / 46 stops after first round for trip pattern e59990b1-d69e-4744-8a52-2a5593a56197 (DUNN LORING STATION) on route 6ffbe66d-63da-42d3-90cf-34e7a5679982
19:25:12,956 INFO  ~ Fixed 28 / 31 stops after first round for trip pattern 38d5716e-9f71-44f1-98db-86c051e17291 (CAPITOL HEIGHTS STATION) on route e90d2da6-ff28-4604-9875-bc7d3765dd69
19:25:12,999 INFO  ~ Fixed 17 / 20 stops after first round for trip pattern b3c359c4-e9e2-4d86-99d7-7baba8bbae95 (FOGGY BOTTOM STATION) on route c03c66cd-b90c-442c-8782-b2dee724c621
19:25:13,183 INFO  ~ Fixed 67 / 75 stops after first round for trip pattern e863d0eb-5c5b-43ad-bb19-abdd78b07ba1 (FRIENDSHIP HEIGHTS) on route a663565d-e18f-4f55-b9fb-32c688ee6fe7
19:25:13,567 INFO  ~ Fixed 56 / 70 stops after first round for trip pattern 993518a3-04af-4bd8-848f-fb2ff0faed21 (ANNANDALE VIA CULMORE) on route 1fe187b4-98d6-4f56-8179-bd5da929aeb9
19:25:13,615 INFO  ~ Fixed 17 / 17 stops after first round for trip pattern eb8deca2-a429-41c7-8b1a-c5207af9db28 (HUNTINGTON) on route 85eb7683-ac32-49d9-b969-fc8109723f7b
19:25:13,878 INFO  ~ Fixed 60 / 61 stops after first round for trip pattern 918d6d65-253d-460e-877f-f4fb01890350 (GREENBELT STATION) on route 731ba8e4-d838-43fb-856e-6d60c9f473dc
19:25:14,016 INFO  ~ Fixed 43 / 52 stops after first round for trip pattern 0cb8f17d-73ec-4740-a2dd-a05999fb414b (SILVER SPRING STATION) on route a5d53598-b6d2-483d-afeb-53f0e06851e0
19:25:14,025 INFO  ~ Loaded 44000 / 49539 trips
19:25:14,264 INFO  ~ Fixed 63 / 82 stops after first round for trip pattern c333de79-3964-4206-83d4-2e0758992d09 (ADDISON RD STATION) on route 0232e955-5abd-4f51-a0f3-f74fa0382b17
19:25:14,393 INFO  ~ Fixed 25 / 25 stops after first round for trip pattern 90108bb8-dec6-47e6-9458-696d56398000 (LARGO TOWN CENTER) on route bcbe2132-0edd-47eb-954c-7cdb6777f025
19:25:14,402 INFO  ~ Fixed 23 / 23 stops after first round for trip pattern cb9964ea-3c77-41c8-88c6-f39aff391217 (GROSVENOR) on route 675d11b4-e400-4c17-9a72-b1b3ace62d85
19:25:14,526 INFO  ~ Fixed 52 / 56 stops after first round for trip pattern 8bc259ba-917b-43ee-9169-3bbe8a649e40 (SILVER SPRING STATION) on route 086b1b16-ba61-442d-a3f0-ea7e870a00ce
19:25:14,752 INFO  ~ Fixed 66 / 72 stops after first round for trip pattern 770b46cd-d93b-4e7c-ac5e-2409bd244787 (TYSONS CORNER STATION) on route 29d0d9cd-8b58-47e5-af03-4a42f14048a6
19:25:15,025 INFO  ~ Fixed 47 / 62 stops after first round for trip pattern 1ffdd239-a391-46df-92df-818d66a11229 (SILVER SPRING STATION) on route 122a3499-08c1-4bed-a227-fb302e868090
19:25:15,088 INFO  ~ Fixed 31 / 42 stops after first round for trip pattern 64da4946-3478-4847-946d-22400407d286 (ADDISON RD STATION) on route 391a9985-5e5f-46b7-8dc6-9b2e66b2f0a5
19:25:15,154 INFO  ~ Fixed 12 / 12 stops after first round for trip pattern 61c9f4a3-d332-4fdb-80f9-38a37f667e3c (MOUNT VERNON SQUARE) on route 85eb7683-ac32-49d9-b969-fc8109723f7b
19:25:15,201 INFO  ~ Fixed 12 / 15 stops after first round for trip pattern 1cb878fb-ceb0-4f1f-be96-0b574a02a31e (PENTAGON) on route 43c9e904-6d1e-4d86-8f38-cd04e1729fc0
19:25:15,458 INFO  ~ Fixed 57 / 72 stops after first round for trip pattern 6622c36d-7fae-49c1-9d33-2f23a9448923 (ANNANDALE VIA CULMORE) on route 9ded3363-951b-431b-8fc1-ef6847ac5e95
19:25:15,478 INFO  ~ Fixed 16 / 19 stops after first round for trip pattern 7d650bfb-604c-4d98-a34a-36657dce0a6d (FORT LINCOLN) on route 777bdadf-f8c6-4335-86fc-fa1953d1afd1
19:25:15,479 WARN  ~ Shape dist traveled past end of shape, was 4576.063658113234, expected max 4576.063658113234, clamping
19:25:15,804 INFO  ~ Fixed 66 / 72 stops after first round for trip pattern 0f5e4c88-3ae1-4c5a-af02-cee8d34daa59 (ADDISON RD STATION) on route 65ddba12-4924-43ff-aa16-4286a4893474
19:25:15,826 INFO  ~ Fixed 3 / 3 stops after first round for trip pattern 0331460a-2f8b-4596-9389-fae2e01a9634 (MARK CENTER) on route 4004ab90-81a0-46f1-8332-0c5f2e012e42
19:25:15,856 INFO  ~ Fixed 27 / 28 stops after first round for trip pattern 06f9212e-d1d5-4dcb-b28b-592f5e9ca2c3 (ADDISON RD STATION) on route 0232e955-5abd-4f51-a0f3-f74fa0382b17
19:25:15,904 INFO  ~ Fixed 30 / 32 stops after first round for trip pattern b36ebd63-c41c-4544-9cf1-dc2c0a1d6c4a (NEW CARROLLTON STATION) on route b3fba861-418d-4332-95c1-d1d359cb69a6
19:25:16,032 INFO  ~ Fixed 45 / 48 stops after first round for trip pattern ffde84ea-4a80-424f-bc77-25bd7563f113 (FAIR OAKS MALL) on route 6ffbe66d-63da-42d3-90cf-34e7a5679982
19:25:16,100 INFO  ~ Fixed 17 / 24 stops after first round for trip pattern 9aa9340d-31d6-4718-b51e-e2320a5d0eaa (PENN MAR) on route b9ed926b-700f-48d2-bfa1-9327158a9be5
19:25:16,128 INFO  ~ Fixed 17 / 21 stops after first round for trip pattern 0e07dfc3-8493-4f8e-9a1c-9e5963adfb69 (SOUTHERN AVE STATION) on route eed77051-031b-4625-9f62-456da413db83
19:25:16,129 WARN  ~ Shape dist traveled past end of shape, was 12158.910201517072, expected max 12158.910201517072, clamping
19:25:16,513 INFO  ~ Fixed 73 / 92 stops after first round for trip pattern b9303940-389a-4ec2-8b17-34631d45a021 (EASTOVER) on route 8648a11b-c3f6-4b94-bb82-ead2f4ba5372
19:25:16,744 INFO  ~ Fixed 16 / 20 stops after first round for trip pattern 208af358-c962-4d1c-be28-bf20d8afad27 (POTOMAC PARK) on route 24dffea9-c23c-4699-966b-9a5a1c1653bd
19:25:17,057 INFO  ~ Fixed 37 / 46 stops after first round for trip pattern 6a54f296-3d1b-4159-873a-20a1c9650419 (CASTLE BLVD) on route c6d0a86c-47d0-4320-b863-fe033b532537
19:25:17,203 INFO  ~ Fixed 49 / 53 stops after first round for trip pattern b50ef5e1-7916-45b8-850f-d4770205745a (VIENNA STATION) on route fd94d309-87ba-47c2-a7f1-649be2e841fe
19:25:17,315 INFO  ~ Fixed 42 / 47 stops after first round for trip pattern ce8bb72a-ac04-4b6b-a1d1-015529fcf6f0 (NEW CARROLLTON STATION) on route 6d4219d7-518f-4ee0-8d70-a59552d3b364
19:25:17,316 WARN  ~ Two stops on trip pattern ce8bb72a-ac04-4b6b-a1d1-015529fcf6f0 map to same point on shape
19:25:17,316 WARN  ~ Two stops on trip pattern ce8bb72a-ac04-4b6b-a1d1-015529fcf6f0 map to same point on shape
19:25:17,344 INFO  ~ Fixed 16 / 26 stops after first round for trip pattern 696af4d2-0b24-4816-b621-7ee5d9d46607 (14TH & BUCHANAN) on route a055fc6f-a7c4-4856-b754-083a44b83863
19:25:17,345 WARN  ~ Shape dist traveled past end of shape, was 6637.478011578055, expected max 6637.478011578055, clamping
19:25:17,369 INFO  ~ Fixed 16 / 20 stops after first round for trip pattern 239be02f-2de0-4187-98f1-24ed0ecb6b55 (UNION STATION) on route f26cf571-31b2-4eeb-8f86-494988b85995
19:25:17,469 INFO  ~ Fixed 39 / 46 stops after first round for trip pattern 21093957-8857-4b1e-ae1e-b187a7ff3691 (PENTAGON) on route 0db7bb12-2453-4ce7-8d2e-e7eae05f809a
19:25:17,590 INFO  ~ Fixed 50 / 59 stops after first round for trip pattern 408a80a3-4e0d-423d-9ec3-138389889750 (TENLEYTOWN STATION) on route a92ae21c-9adf-4fa1-b4ca-141eb353aca7
19:25:17,604 INFO  ~ Loaded 45000 / 49539 trips
19:25:17,699 INFO  ~ Fixed 40 / 44 stops after first round for trip pattern 129d24e1-03c7-4adb-9e6b-002766566343 (DUNN LORING STATION) on route 0282b8c3-14fb-4eb2-9951-834f5a662c0b
19:25:17,725 INFO  ~ Fixed 4 / 4 stops after first round for trip pattern 49628a76-875d-4432-9f2f-7e895cbb262b (COAST GUARD HQ) on route 43adee91-a11a-4696-93c3-d9ea73a59d8d
19:25:17,745 INFO  ~ Fixed 9 / 15 stops after first round for trip pattern 00a705c9-f7f2-418e-8ee7-32aa8aab59f4 (FRANKLIN SQUARE) on route 6cd1d938-a1fe-43e1-a664-6af55927003c
19:25:17,769 INFO  ~ Fixed 7 / 9 stops after first round for trip pattern 8f4d4c93-2b3f-4ffc-84ee-3570ccbbff02 (LIVINGSTON VIA COAST GUARD HQ) on route 43adee91-a11a-4696-93c3-d9ea73a59d8d
19:25:17,956 INFO  ~ Fixed 57 / 69 stops after first round for trip pattern 52565c41-0349-41b6-b2f3-9317d864aa5e (NEW CARROLLTON STATION) on route b8fe3422-4e66-4087-beac-b82d90639791
19:25:17,958 WARN  ~ Shape dist traveled past end of shape, was 20139.803927783847, expected max 20139.803927783847, clamping
19:25:17,959 WARN  ~ Shape dist traveled past end of shape, was 20139.803927783847, expected max 20139.803927783847, clamping
19:25:18,060 INFO  ~ Fixed 38 / 40 stops after first round for trip pattern 6ff497a1-d639-4c31-b723-bf05b5a14de6 (SOUTHERN AVE STATION) on route 2a768143-d6a0-4e63-9c7f-e0ef651fa5fc
19:25:18,152 INFO  ~ Fixed 30 / 37 stops after first round for trip pattern 52693fb1-b0ea-4d7e-a497-679940e548bb (PENTAGON) on route 20e4ec8d-150a-47e1-b0a9-9a1a7a740a1c
19:25:18,218 INFO  ~ Fixed 27 / 31 stops after first round for trip pattern db138a05-ded2-4dc3-9687-93b8b6d7449a (ROSSLYN) on route c426e40b-6016-4d05-a935-c13ab2709189
19:25:18,489 INFO  ~ Fixed 63 / 76 stops after first round for trip pattern cfefbab6-1b75-44c8-8999-065c30fbd17d (RHODE ISLAND AVE STATION) on route e4394d64-dd3c-479a-b34e-4c4ee8abb7cc
19:25:18,568 INFO  ~ Fixed 3 / 4 stops after first round for trip pattern 0f3847f3-af6b-43f7-8b93-71432ad865c8 (BWI/THURGOOD MARSHALL  AIRPORT) on route 228b8fdb-f69a-4989-9ed9-971a65136625
19:25:18,827 INFO  ~ Fixed 62 / 74 stops after first round for trip pattern 5616c89c-4ee3-4070-b970-a534b8ac40d3 (FORT TOTTEN) on route ee2a0d70-a69f-4771-b342-1467384b77af
19:25:18,967 INFO  ~ Fixed 41 / 47 stops after first round for trip pattern 6587bee9-cef4-43a1-b30f-fd7b4c5573fa (ADDISON RD STATION) on route 7a9d3b6c-d3cc-4099-a31b-4c7c4f408ac8
19:25:19,229 INFO  ~ Fixed 48 / 71 stops after first round for trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 (BALLSTON) on route a5b513fd-d5de-41fa-90c1-a27e84948367
19:25:19,230 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,230 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,231 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,231 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,231 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,231 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,231 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,231 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,231 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,231 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,231 WARN  ~ Two stops on trip pattern 4f5f4e2b-7bac-4409-8168-fe4ccbfe54f9 map to same point on shape
19:25:19,330 INFO  ~ Fixed 12 / 15 stops after first round for trip pattern 4bfb3e83-60f6-48ea-b5cb-009e4a6fc129 (LAKEFOREST) on route 8245a4f0-29ea-4ef9-bada-187fcf640291
19:25:19,334 WARN  ~ Shape dist traveled past end of shape, was 26234.93156174033, expected max 26234.93156174033, clamping
19:25:19,384 INFO  ~ Fixed 29 / 34 stops after first round for trip pattern 2304c06e-1cb3-48e2-8523-52c5aa71a10b (PENTAGON) on route ba56f8fe-ca6b-487a-97bb-d7f58c8216ae
19:25:19,396 INFO  ~ Fixed 7 / 7 stops after first round for trip pattern a2c3bb1f-3c4b-4def-9ac9-ab7ae9283b89 (SHADY GROVE) on route 675d11b4-e400-4c17-9a72-b1b3ace62d85
19:25:19,689 INFO  ~ Fixed 69 / 102 stops after first round for trip pattern 144285d3-798d-44d9-ab8f-515f175ed14e (ANACOSTIA STATION) on route e2b733bd-b058-4f8c-a816-ff56f35888ec
19:25:19,691 WARN  ~ Two stops on trip pattern 144285d3-798d-44d9-ab8f-515f175ed14e map to same point on shape
19:25:19,691 WARN  ~ Two stops on trip pattern 144285d3-798d-44d9-ab8f-515f175ed14e map to same point on shape
19:25:19,691 WARN  ~ Two stops on trip pattern 144285d3-798d-44d9-ab8f-515f175ed14e map to same point on shape
19:25:19,691 WARN  ~ Shape dist traveled past end of shape, was 23318.451255180145, expected max 23318.451255180145, clamping
19:25:19,692 WARN  ~ Shape dist traveled past end of shape, was 23318.451255180145, expected max 23318.451255180145, clamping
19:25:19,692 WARN  ~ Shape dist traveled past end of shape, was 23318.451255180145, expected max 23318.451255180145, clamping
19:25:19,692 WARN  ~ Shape dist traveled past end of shape, was 23318.451255180145, expected max 23318.451255180145, clamping
19:25:19,693 WARN  ~ Shape dist traveled past end of shape, was 23318.451255180145, expected max 23318.451255180145, clamping
19:25:19,693 WARN  ~ Shape dist traveled past end of shape, was 23318.451255180145, expected max 23318.451255180145, clamping
19:25:19,693 WARN  ~ Shape dist traveled past end of shape, was 23318.451255180145, expected max 23318.451255180145, clamping
